timestamp,x,y,z,w
1582297909579049,-0.672729,0.622986,0.163086,-0.364319
1582297909599634,-0.672729,0.622986,0.163086,-0.364319
1582297909615932,-0.672729,0.622986,0.163086,-0.364319
1582297909638366,-0.672729,0.622986,0.163086,-0.364319
1582297909659782,-0.672729,0.622986,0.163086,-0.364319
1582297909676002,-0.672729,0.622986,0.163086,-0.36438
1582297909698657,-0.672729,0.622986,0.163086,-0.364319
1582297909712949,-0.672729,0.622986,0.163086,-0.36438
1582297909735608,-0.672791,0.622986,0.163025,-0.364319
1582297909758549,-0.672852,0.622925,0.162903,-0.364319
1582297909772453,-0.672852,0.622925,0.162964,-0.364319
1582297909795533,-0.672852,0.622925,0.162903,-0.364319
1582297909818391,-0.672852,0.622925,0.162903,-0.364319
1582297909832759,-0.672974,0.622925,0.162903,-0.364136
1582297909856226,-0.673096,0.622864,0.162903,-0.364014
1582297909878176,-0.672974,0.622803,0.163147,-0.364197
1582297909892344,-0.672974,0.622742,0.163147,-0.364258
1582297909916072,-0.672974,0.622742,0.163147,-0.364258
1582297909938015,-0.672974,0.622742,0.163147,-0.364258
1582297909958959,-0.672974,0.622742,0.163147,-0.364258
1582297909975905,-0.672974,0.622742,0.163208,-0.364258
1582297909998849,-0.672974,0.622742,0.163208,-0.364258
1582297910019789,-0.672974,0.622742,0.163208,-0.364258
1582297910035745,-0.672974,0.622742,0.163269,-0.364258
1582297910058746,-0.672974,0.622742,0.163269,-0.364258
1582297910079826,-0.673035,0.622681,0.163147,-0.364197
1582297910095588,-0.673035,0.622681,0.163147,-0.364197
1582297910118523,-0.673035,0.622681,0.163147,-0.364197
1582297910139706,-0.673035,0.622681,0.163208,-0.364258
1582297910155541,-0.673035,0.622681,0.163208,-0.364258
1582297910185596,-0.673035,0.622681,0.163208,-0.364319
1582297910199504,-0.673035,0.62262,0.163269,-0.364319
1582297910215443,-0.672913,0.622559,0.163452,-0.364563
1582297910238209,-0.672791,0.622498,0.163696,-0.364746
1582297910259357,-0.672668,0.622498,0.163818,-0.36499
1582297910276160,-0.672668,0.622498,0.163818,-0.36499
1582297910298046,-0.672607,0.622498,0.163818,-0.365051
1582297910319383,-0.672363,0.622498,0.164124,-0.365417
1582297910335944,-0.671875,0.622437,0.164673,-0.366089
1582297910358046,-0.671509,0.622437,0.165222,-0.366577
1582297910380052,-0.671326,0.622559,0.165344,-0.366699
1582297910395825,-0.671143,0.62262,0.165283,-0.366821
1582297910418722,-0.671204,0.622681,0.165222,-0.36676
1582297910440666,-0.671509,0.622742,0.164612,-0.366333
1582297910470584,-0.671997,0.622681,0.16394,-0.365845
1582297910478574,-0.672546,0.622559,0.163208,-0.365295
1582297910500578,-0.672974,0.622437,0.162598,-0.365112
1582297910521884,-0.673035,0.622253,0.162476,-0.365234
1582297910538401,-0.673035,0.622009,0.162781,-0.365662
1582297910560719,-0.672852,0.621765,0.163391,-0.366089
1582297910575302,-0.672546,0.621643,0.164246,-0.366516
1582297910598287,-0.672241,0.621521,0.1651,-0.36676
1582297910621181,-0.672058,0.62146,0.165894,-0.366882
1582297910635208,-0.671936,0.62146,0.166382,-0.366882
1582297910658084,-0.671997,0.621399,0.166687,-0.366699
1582297910681086,-0.672241,0.621277,0.16687,-0.366455
1582297910694989,-0.672485,0.621155,0.16687,-0.36615
1582297910717967,-0.672729,0.621033,0.166931,-0.365967
1582297910740977,-0.673096,0.620789,0.16687,-0.365601
1582297910754822,-0.673584,0.620544,0.166809,-0.365173
1582297910778766,-0.67395,0.6203,0.166809,-0.36499
1582297910800917,-0.674255,0.619934,0.167053,-0.364929
1582297910821848,-0.6745,0.619568,0.167297,-0.364929
1582297910838597,-0.674744,0.619324,0.167419,-0.36499
1582297910860538,-0.674988,0.619141,0.167358,-0.364868
1582297910875499,-0.675171,0.619019,0.167236,-0.364807
1582297910898610,-0.675293,0.618896,0.167297,-0.364746
1582297910920377,-0.675232,0.618835,0.167297,-0.364807
1582297910942370,-0.675232,0.618835,0.167358,-0.364868
1582297910958342,-0.67511,0.618774,0.167603,-0.365112
1582297910981223,-0.674927,0.618774,0.167725,-0.365295
1582297911002341,-0.674927,0.618774,0.167725,-0.365295
1582297911018126,-0.674988,0.618896,0.167358,-0.365173
1582297911041055,-0.675171,0.618958,0.166931,-0.36499
1582297911062205,-0.675354,0.619019,0.166443,-0.364685
1582297911078318,-0.675415,0.61908,0.166016,-0.364685
1582297911100926,-0.675537,0.619141,0.165588,-0.364563
1582297911122032,-0.675598,0.619202,0.165283,-0.364502
1582297911138253,-0.675659,0.619263,0.164917,-0.364502
1582297911160798,-0.675598,0.619263,0.164795,-0.364624
1582297911181833,-0.675598,0.619324,0.164551,-0.364624
1582297911198634,-0.675598,0.619507,0.164185,-0.364502
1582297911220842,-0.675476,0.61969,0.163879,-0.364502
1582297911241825,-0.675354,0.619812,0.163635,-0.364563
1582297911258475,-0.675354,0.620056,0.163269,-0.364441
1582297911280573,-0.675354,0.620239,0.162842,-0.364197
1582297911301878,-0.675415,0.620422,0.162415,-0.364014
1582297911318378,-0.675476,0.620544,0.161987,-0.363831
1582297911341260,-0.675598,0.620667,0.16156,-0.363586
1582297911363496,-0.675598,0.620789,0.161316,-0.363586
1582297911378424,-0.675537,0.62085,0.161133,-0.363647
1582297911401099,-0.675537,0.620911,0.161011,-0.363647
1582297911423193,-0.675537,0.620911,0.161011,-0.363647
1582297911438049,-0.675537,0.620911,0.161011,-0.363647
1582297911461201,-0.675537,0.620911,0.161011,-0.363647
1582297911482917,-0.675537,0.620911,0.161011,-0.363647
1582297911498011,-0.675537,0.620911,0.160828,-0.363586
1582297911520777,-0.675537,0.620911,0.160828,-0.363647
1582297911543712,-0.675415,0.620911,0.161011,-0.363892
1582297911557919,-0.675354,0.620911,0.161072,-0.363892
1582297911580819,-0.675354,0.620911,0.161072,-0.363892
1582297911603550,-0.675293,0.62085,0.161377,-0.364014
1582297911617782,-0.675049,0.62085,0.161682,-0.364319
1582297911640454,-0.674927,0.620789,0.162109,-0.364502
1582297911663455,-0.674805,0.620667,0.16272,-0.364746
1582297911677363,-0.674622,0.620544,0.16333,-0.364929
1582297911700298,-0.674561,0.620544,0.163635,-0.364929
1582297911723273,-0.674561,0.620544,0.163635,-0.364868
1582297911737404,-0.674561,0.620605,0.163574,-0.364807
1582297911761135,-0.674561,0.620605,0.163635,-0.364807
1582297911783308,-0.674438,0.620544,0.163635,-0.365051
1582297911798036,-0.6745,0.620544,0.163635,-0.365051
1582297911820970,-0.674744,0.620544,0.163269,-0.364746
1582297911849053,-0.674988,0.620544,0.162842,-0.364441
1582297911864918,-0.674988,0.620544,0.162842,-0.364502
1582297911880813,-0.674988,0.6203,0.163025,-0.364746
1582297911903750,-0.67511,0.620239,0.163025,-0.364685
1582297911932206,-0.675293,0.620178,0.162781,-0.364502
1582297911940651,-0.675415,0.620117,0.16272,-0.364441
1582297911963768,-0.675354,0.620117,0.162781,-0.364502
1582297911984685,-0.675293,0.619995,0.162903,-0.364807
1582297912000669,-0.67511,0.619995,0.163086,-0.36499
1582297912023494,-0.67511,0.619995,0.163086,-0.36499
1582297912044584,-0.67511,0.619995,0.163086,-0.36499
1582297912060520,-0.674927,0.620056,0.16333,-0.365173
1582297912083270,-0.674622,0.619995,0.163696,-0.365601
1582297912104392,-0.6745,0.620056,0.163879,-0.365784
1582297912121165,-0.6745,0.620056,0.163879,-0.365784
1582297912143153,-0.674377,0.620178,0.163818,-0.365784
1582297912164189,-0.6745,0.620178,0.163574,-0.365662
1582297912181012,-0.674561,0.620239,0.16333,-0.36554
1582297912202955,-0.6745,0.620239,0.163269,-0.365662
1582297912224935,-0.674805,0.620178,0.163086,-0.365356
1582297912240911,-0.675354,0.620056,0.162537,-0.364685
1582297912263297,-0.675659,0.619873,0.162292,-0.364502
1582297912284786,-0.675659,0.619629,0.162476,-0.364868
1582297912300808,-0.675476,0.619324,0.163086,-0.36554
1582297912323631,-0.675354,0.619019,0.163635,-0.365967
1582297912345576,-0.675293,0.618774,0.164307,-0.366211
1582297912360526,-0.675232,0.618591,0.164856,-0.366394
1582297912383467,-0.675171,0.618408,0.165344,-0.366577
1582297912405502,-0.675232,0.618225,0.165527,-0.36676
1582297912420798,-0.675537,0.618042,0.165283,-0.366577
1582297912443349,-0.675903,0.617859,0.164978,-0.366333
1582297912465444,-0.676208,0.617615,0.164978,-0.366272
1582297912480274,-0.676331,0.617249,0.1651,-0.366455
1582297912503257,-0.676636,0.616943,0.1651,-0.366577
1582297912526139,-0.676819,0.616699,0.1651,-0.366516
1582297912540053,-0.677002,0.616638,0.164917,-0.366394
1582297912562991,-0.677124,0.616577,0.164795,-0.366333
1582297912585922,-0.677185,0.616577,0.164673,-0.366272
1582297912600050,-0.677185,0.616577,0.164551,-0.366272
1582297912622829,-0.677246,0.616638,0.164429,-0.36615
1582297912645821,-0.677307,0.61676,0.164246,-0.365967
1582297912659875,-0.677368,0.616821,0.164001,-0.365784
1582297912683667,-0.677368,0.617065,0.163696,-0.36554
1582297912705845,-0.677429,0.617188,0.163452,-0.365356
1582297912719627,-0.67749,0.61731,0.163208,-0.365234
1582297912743570,-0.67749,0.617371,0.163025,-0.365051
1582297912765693,-0.677551,0.617493,0.16272,-0.364868
1582297912780401,-0.677734,0.617676,0.162354,-0.364502
1582297912803410,-0.677856,0.617798,0.161865,-0.364197
1582297912825548,-0.677917,0.617798,0.161682,-0.364197
1582297912847618,-0.677979,0.617859,0.161377,-0.364136
1582297912863294,-0.67804,0.617981,0.161011,-0.363892
1582297912886118,-0.678223,0.618042,0.160706,-0.363708
1582297912907290,-0.678345,0.617981,0.160461,-0.363647
1582297912923026,-0.678345,0.617981,0.160461,-0.363647
1582297912945966,-0.678345,0.617981,0.160461,-0.363708
1582297912966908,-0.678284,0.617859,0.160706,-0.363892
1582297912982919,-0.678223,0.617859,0.160706,-0.363892
1582297912989063,-0.678223,0.617859,0.160706,-0.363892
1582297913011220,-0.678223,0.617859,0.160767,-0.363892
1582297913033911,-0.678223,0.617859,0.160767,-0.363892
1582297913049136,-0.678223,0.617859,0.160767,-0.363892
1582297913071729,-0.678223,0.617859,0.160767,-0.363892
1582297913093809,-0.678223,0.617859,0.160767,-0.363953
1582297913108736,-0.678223,0.617798,0.160767,-0.363953
1582297913132461,-0.678223,0.617798,0.160828,-0.363953
1582297913153896,-0.678223,0.617798,0.160828,-0.363953
1582297913168775,-0.678223,0.617798,0.160828,-0.363953
1582297913191537,-0.678223,0.617798,0.160828,-0.363953
1582297913214288,-0.678284,0.617798,0.160645,-0.363892
1582297913229209,-0.678345,0.617798,0.160583,-0.363892
1582297913251355,-0.678406,0.617737,0.160522,-0.363892
1582297913269424,-0.678467,0.617737,0.1604,-0.363892
1582297913289236,-0.678467,0.617737,0.1604,-0.363892
1582297913319164,-0.678467,0.617737,0.1604,-0.363892
1582297913329093,-0.678467,0.617737,0.1604,-0.363892
1582297913349118,-0.678467,0.617737,0.1604,-0.363892
1582297913371034,-0.678467,0.617737,0.160278,-0.363831
1582297913388776,-0.678467,0.617737,0.160339,-0.363831
1582297913409092,-0.678467,0.617737,0.160339,-0.363892
1582297913431673,-0.678467,0.617737,0.160339,-0.363892
1582297913448634,-0.678467,0.617737,0.160339,-0.363892
1582297913469012,-0.678467,0.617737,0.160339,-0.363892
1582297913491714,-0.678467,0.617737,0.160339,-0.363892
1582297913516441,-0.678467,0.617676,0.160339,-0.363892
1582297913528534,-0.678467,0.617676,0.160339,-0.363953
1582297913551544,-0.678467,0.617676,0.160339,-0.363953
1582297913569296,-0.678467,0.617676,0.1604,-0.363953
1582297913589246,-0.678467,0.617676,0.1604,-0.363953
1582297913611380,-0.678467,0.617676,0.160461,-0.364014
1582297913629477,-0.678467,0.617676,0.160461,-0.364014
1582297913649078,-0.678467,0.617676,0.160461,-0.364014
1582297913671156,-0.678467,0.617676,0.160461,-0.364014
1582297913694153,-0.678589,0.617615,0.1604,-0.363892
1582297913709114,-0.678589,0.617615,0.1604,-0.363892
1582297913731064,-0.678528,0.617615,0.1604,-0.363892
1582297913748817,-0.678528,0.617554,0.160461,-0.363953
1582297913769127,-0.678528,0.617554,0.160461,-0.363953
1582297913791725,-0.678528,0.617554,0.160461,-0.363953
1582297913809195,-0.678528,0.617554,0.160461,-0.363953
1582297913828802,-0.678528,0.617554,0.160461,-0.364014
1582297913851727,-0.678528,0.617554,0.160522,-0.364014
1582297913868492,-0.678528,0.617554,0.160461,-0.364014
1582297913890458,-0.678528,0.617554,0.160522,-0.364014
1582297913911602,-0.678528,0.617554,0.160522,-0.364014
1582297913929521,-0.678528,0.617493,0.160522,-0.364014
1582297913950272,-0.678528,0.617493,0.160522,-0.364014
1582297913971220,-0.678528,0.617493,0.160583,-0.364014
1582297913989179,-0.678528,0.617493,0.160583,-0.364075
1582297914010114,-0.678589,0.617493,0.1604,-0.363953
1582297914031259,-0.678589,0.617493,0.1604,-0.363953
1582297914049009,-0.678589,0.617493,0.1604,-0.363953
1582297914069959,-0.678589,0.617493,0.1604,-0.364014
1582297914091024,-0.678589,0.617493,0.1604,-0.364014
1582297914108850,-0.678589,0.617493,0.1604,-0.364014
1582297914130232,-0.678589,0.617493,0.1604,-0.364014
1582297914150741,-0.678589,0.617493,0.1604,-0.364014
1582297914169170,-0.678589,0.617493,0.1604,-0.364014
1582297914189857,-0.678589,0.617493,0.1604,-0.364075
1582297914212698,-0.678589,0.617493,0.1604,-0.364014
1582297914229528,-0.678589,0.617493,0.160461,-0.364075
1582297914251506,-0.67865,0.617493,0.160339,-0.364014
1582297914271609,-0.678589,0.617493,0.160339,-0.364014
1582297914289375,-0.67865,0.617493,0.1604,-0.364014
1582297914311306,-0.67865,0.617493,0.160339,-0.364014
1582297914331474,-0.678589,0.617493,0.160339,-0.364014
1582297914349212,-0.678589,0.617493,0.1604,-0.364014
1582297914371146,-0.678589,0.617432,0.1604,-0.364075
1582297914391315,-0.678589,0.617432,0.1604,-0.364075
1582297914409054,-0.678589,0.617432,0.1604,-0.364075
1582297914432035,-0.678589,0.617432,0.1604,-0.364075
1582297914451404,-0.678589,0.617432,0.1604,-0.364075
1582297914468990,-0.678589,0.617432,0.160461,-0.364075
1582297914491831,-0.678589,0.617432,0.160461,-0.364075
1582297914511299,-0.678589,0.617432,0.160461,-0.364075
1582297914529272,-0.678589,0.617432,0.160461,-0.364075
1582297914551808,-0.67865,0.617371,0.1604,-0.364075
1582297914571633,-0.67865,0.617371,0.1604,-0.364075
1582297914588566,-0.67865,0.617371,0.1604,-0.364075
1582297914611640,-0.67865,0.617371,0.160461,-0.364136
1582297914631660,-0.67865,0.617371,0.160461,-0.364136
1582297914648404,-0.67865,0.617371,0.160461,-0.364136
1582297914670852,-0.67865,0.617371,0.160461,-0.364136
1582297914692335,-0.67865,0.617371,0.160461,-0.364136
1582297914708286,-0.67865,0.617371,0.160461,-0.364136
1582297914731189,-0.67865,0.617371,0.160461,-0.364136
1582297914752273,-0.67865,0.617371,0.160461,-0.364136
1582297914768086,-0.67865,0.617371,0.160461,-0.364136
1582297914791022,-0.67865,0.617371,0.160461,-0.364136
1582297914812166,-0.67865,0.617371,0.160461,-0.364136
1582297914827929,-0.67865,0.617371,0.160461,-0.364136
1582297914850868,-0.67865,0.617371,0.160461,-0.364197
1582297914872274,-0.678589,0.61731,0.160522,-0.364197
1582297914887951,-0.678711,0.61731,0.1604,-0.364075
1582297914910704,-0.678711,0.61731,0.1604,-0.364136
1582297914931844,-0.678711,0.61731,0.1604,-0.364136
1582297914948661,-0.678711,0.61731,0.1604,-0.364075
1582297914970785,-0.678711,0.61731,0.1604,-0.364136
1582297914991662,-0.678711,0.61731,0.160461,-0.364136
1582297915008443,-0.67865,0.61731,0.160461,-0.364136
1582297915030561,-0.67865,0.61731,0.160461,-0.364136
1582297915051528,-0.67865,0.61731,0.160461,-0.364136
1582297915068569,-0.67865,0.61731,0.160461,-0.364136
1582297915091225,-0.67865,0.61731,0.160461,-0.364136
1582297915112362,-0.67865,0.61731,0.160461,-0.364136
1582297915127311,-0.67865,0.61731,0.160461,-0.364136
1582297915151059,-0.678772,0.617371,0.160278,-0.364014
1582297915181052,-0.678711,0.61731,0.160278,-0.364075
1582297915187961,-0.678711,0.61731,0.160278,-0.364075
1582297915210972,-0.678711,0.61731,0.160278,-0.364075
1582297915232972,-0.678711,0.61731,0.160278,-0.364075
1582297915247995,-0.678772,0.61731,0.160278,-0.364075
1582297915270862,-0.678711,0.61731,0.160278,-0.364075
1582297915293677,-0.678711,0.61731,0.160278,-0.364075
1582297915307848,-0.678711,0.61731,0.160278,-0.364075
1582297915330637,-0.678711,0.61731,0.160278,-0.364136
1582297915353524,-0.678711,0.61731,0.160278,-0.364136
1582297915367484,-0.678711,0.61731,0.160339,-0.364136
1582297915390515,-0.678589,0.617249,0.160461,-0.364319
1582297915413425,-0.678589,0.617188,0.160583,-0.364441
1582297915427383,-0.678589,0.617188,0.160583,-0.364441
1582297915458283,-0.678711,0.617188,0.160461,-0.364258
1582297915473207,-0.678833,0.617249,0.160217,-0.364136
1582297915487334,-0.678833,0.617249,0.160217,-0.364136
1582297915511152,-0.678833,0.617188,0.160278,-0.364136
1582297915533040,-0.678894,0.617188,0.160156,-0.364075
1582297915547997,-0.678894,0.617188,0.160156,-0.364075
1582297915570936,-0.678894,0.617188,0.160156,-0.364075
1582297915593021,-0.678894,0.617188,0.160156,-0.364136
1582297915607837,-0.678894,0.617188,0.160217,-0.364136
1582297915630789,-0.678894,0.617126,0.160217,-0.364136
1582297915653720,-0.678894,0.617126,0.160217,-0.364136
1582297915675044,-0.678955,0.617188,0.160034,-0.363953
1582297915690632,-0.678955,0.617188,0.160095,-0.364014
1582297915713553,-0.678955,0.617188,0.160095,-0.364014
1582297915734681,-0.678955,0.617188,0.160095,-0.364014
1582297915750455,-0.678955,0.617188,0.160095,-0.364014
1582297915773656,-0.678955,0.617188,0.160095,-0.364014
1582297915794546,-0.678955,0.617188,0.160095,-0.364014
1582297915810394,-0.678955,0.617188,0.160095,-0.364075
1582297915833288,-0.678894,0.617188,0.160095,-0.364075
1582297915854372,-0.678894,0.617188,0.160095,-0.364075
1582297915871134,-0.679016,0.617188,0.159912,-0.363953
1582297915893082,-0.679016,0.617188,0.159912,-0.363953
1582297915915016,-0.679016,0.617188,0.159912,-0.363953
1582297915930980,-0.679016,0.617188,0.159912,-0.363953
1582297915952964,-0.679016,0.617188,0.159912,-0.363953
1582297915974907,-0.679016,0.617188,0.159912,-0.363953
1582297915991153,-0.679016,0.617188,0.159973,-0.363953
1582297916013765,-0.679016,0.617188,0.159973,-0.363953
1582297916034882,-0.679016,0.617188,0.159973,-0.363953
1582297916050657,-0.679016,0.617188,0.159973,-0.363953
1582297916073593,-0.679077,0.617126,0.159912,-0.363831
1582297916095551,-0.679077,0.617126,0.159912,-0.363831
1582297916110558,-0.679138,0.617126,0.159912,-0.363831
1582297916133650,-0.679077,0.617126,0.159912,-0.363892
1582297916155847,-0.679077,0.617126,0.159912,-0.363892
1582297916170798,-0.679077,0.617126,0.159973,-0.363892
1582297916193335,-0.679077,0.617126,0.159973,-0.363892
1582297916216210,-0.679077,0.617126,0.159973,-0.363892
1582297916231169,-0.679077,0.617126,0.159973,-0.363892
1582297916253122,-0.679077,0.617126,0.159973,-0.363892
1582297916276121,-0.679077,0.617126,0.159973,-0.363892
1582297916291080,-0.679077,0.617126,0.159973,-0.363892
1582297916313216,-0.679077,0.617126,0.159973,-0.363892
1582297916335888,-0.679077,0.617126,0.159973,-0.363953
1582297916350142,-0.679077,0.617126,0.159973,-0.363953
1582297916372840,-0.679077,0.617126,0.159973,-0.363953
1582297916402846,-0.679077,0.617126,0.159973,-0.363953
1582297916410156,-0.679077,0.617126,0.159973,-0.363892
1582297916433781,-0.679077,0.617126,0.159973,-0.363953
1582297916455577,-0.679077,0.617065,0.160034,-0.363953
1582297916470530,-0.679077,0.617065,0.160034,-0.363953
1582297916493512,-0.679077,0.617065,0.160034,-0.363953
1582297916515723,-0.679077,0.617065,0.160034,-0.363953
1582297916530368,-0.679077,0.617065,0.160034,-0.363953
1582297916553578,-0.679077,0.617065,0.160034,-0.363953
1582297916575451,-0.679138,0.617065,0.160034,-0.363892
1582297916597350,-0.679138,0.617065,0.160034,-0.363892
1582297916613151,-0.679138,0.617004,0.160034,-0.363892
1582297916636087,-0.679138,0.617004,0.160034,-0.363892
1582297916657244,-0.679199,0.617065,0.159912,-0.363831
1582297916673145,-0.679138,0.617065,0.159912,-0.363831
1582297916695931,-0.679138,0.617065,0.159912,-0.363892
1582297916716873,-0.679138,0.617065,0.159912,-0.363892
1582297916733022,-0.679138,0.617065,0.159912,-0.363892
1582297916755766,-0.679138,0.617065,0.159912,-0.363892
1582297916777921,-0.679138,0.617065,0.159973,-0.363953
1582297916793668,-0.679138,0.617065,0.159973,-0.363953
1582297916815800,-0.679138,0.617065,0.159973,-0.363953
1582297916844751,-0.679138,0.617065,0.159973,-0.363953
1582297916853511,-0.679138,0.617065,0.159973,-0.363953
1582297916875535,-0.679138,0.617065,0.159973,-0.363953
1582297916897389,-0.679199,0.617065,0.159851,-0.363953
1582297916913613,-0.679199,0.617065,0.159851,-0.363953
1582297916935706,-0.679199,0.617004,0.159851,-0.363953
1582297916957395,-0.679199,0.617004,0.159851,-0.363953
1582297916973376,-0.679199,0.617004,0.159851,-0.363953
1582297916996122,-0.679199,0.617004,0.159851,-0.363953
1582297917017203,-0.679138,0.617004,0.159851,-0.363953
1582297917033273,-0.679138,0.617004,0.159851,-0.364014
1582297917055965,-0.679138,0.617004,0.159851,-0.364014
1582297917078024,-0.679138,0.617004,0.159851,-0.364014
1582297917093203,-0.679138,0.617004,0.159851,-0.364014
1582297917123095,-0.679138,0.617004,0.159851,-0.364014
1582297917137937,-0.679138,0.617004,0.159851,-0.364014
1582297917153703,-0.679138,0.617004,0.159851,-0.364075
1582297917175647,-0.679138,0.617004,0.159851,-0.364075
1582297917198669,-0.679138,0.617004,0.159851,-0.364075
1582297917212586,-0.678894,0.617065,0.160034,-0.364319
1582297917235487,-0.678589,0.617065,0.160217,-0.364807
1582297917258487,-0.677856,0.617126,0.160767,-0.365906
1582297917272391,-0.676758,0.617065,0.161865,-0.367493
1582297917295510,-0.67627,0.617065,0.161865,-0.368347
1582297917318322,-0.675964,0.617432,0.160889,-0.368774
1582297917332597,-0.675964,0.617737,0.159241,-0.368958
1582297917356160,-0.677246,0.61792,0.15625,-0.367676
1582297917378103,-0.678894,0.61792,0.152649,-0.366028
1582297917399242,-0.680298,0.617615,0.149719,-0.365173
1582297917416002,-0.681152,0.617004,0.14801,-0.365356
1582297917437942,-0.681274,0.616333,0.147827,-0.366333
1582297917459882,-0.680969,0.615723,0.148804,-0.367493
1582297917475888,-0.680725,0.615234,0.150024,-0.368286
1582297917497980,-0.680298,0.615051,0.151245,-0.368896
1582297917512807,-0.679504,0.615051,0.152466,-0.369812
1582297917535682,-0.678772,0.615173,0.153015,-0.370667
1582297917558655,-0.678467,0.615479,0.152588,-0.37085
1582297917579953,-0.678101,0.615906,0.151672,-0.371216
1582297917595570,-0.677673,0.616394,0.150635,-0.371704
1582297917618457,-0.677429,0.616821,0.149475,-0.371887
1582297917639808,-0.67749,0.617188,0.148132,-0.371765
1582297917655528,-0.677429,0.617493,0.147278,-0.371704
1582297917678392,-0.677124,0.617676,0.147095,-0.372009
1582297917699246,-0.676697,0.617798,0.147156,-0.372437
1582297917716197,-0.676331,0.61792,0.147583,-0.372864
1582297917738140,-0.676331,0.61792,0.147644,-0.372803
1582297917761076,-0.676331,0.61792,0.147644,-0.372742
1582297917776158,-0.676025,0.618042,0.147766,-0.372986
1582297917798228,-0.675781,0.618286,0.147522,-0.37323
1582297917818924,-0.67572,0.618469,0.146912,-0.37323
1582297917835909,-0.675659,0.618835,0.145996,-0.373108
1582297917857892,-0.675415,0.619263,0.145142,-0.373169
1582297917879841,-0.675171,0.619568,0.144653,-0.373291
1582297917895771,-0.674866,0.619873,0.14447,-0.373474
1582297917918654,-0.674683,0.620117,0.144348,-0.373352
1582297917939607,-0.674683,0.620361,0.144043,-0.373108
1582297917955560,-0.674866,0.620483,0.143677,-0.372742
1582297917978737,-0.6745,0.620605,0.14386,-0.373047
1582297918000521,-0.674194,0.620667,0.144287,-0.373413
1582297918015400,-0.674255,0.620667,0.144348,-0.373352
1582297918021586,-0.674255,0.620667,0.144348,-0.373291
1582297918043864,-0.674377,0.620911,0.14386,-0.372925
1582297918066594,-0.674255,0.620972,0.143616,-0.372986
1582297918081459,-0.674011,0.620911,0.143738,-0.373535
1582297918103687,-0.673767,0.62085,0.14386,-0.373962
1582297918126318,-0.673767,0.62085,0.143738,-0.374084
1582297918141235,-0.67395,0.62085,0.143494,-0.37384
1582297918164193,-0.674255,0.620605,0.143127,-0.373779
1582297918186129,-0.674866,0.619873,0.143127,-0.373962
1582297918201106,-0.675964,0.618713,0.143494,-0.373718
1582297918224288,-0.675903,0.617249,0.145691,-0.375427
1582297918246044,-0.676025,0.61554,0.14679,-0.377563
1582297918261787,-0.679382,0.614868,0.144531,-0.373535
1582297918283829,-0.685547,0.611633,0.141663,-0.368652
1582297918306745,-0.693176,0.605957,0.139771,-0.364441
1582297918322637,-0.702148,0.599548,0.138184,-0.358337
1582297918343941,-0.710876,0.592041,0.138611,-0.353516
1582297918366471,-0.716736,0.583801,0.141113,-0.35437
1582297918382420,-0.722046,0.573853,0.144104,-0.358582
1582297918403491,-0.727539,0.56427,0.148438,-0.360901
1582297918426302,-0.733093,0.556213,0.151794,-0.360779
1582297918442430,-0.738037,0.548767,0.155945,-0.360413
1582297918464415,-0.74176,0.541992,0.1604,-0.361084
1582297918486282,-0.743652,0.536072,0.164917,-0.363953
1582297918509224,-0.744446,0.530579,0.168823,-0.368469
1582297918524038,-0.745911,0.525696,0.17041,-0.371765
1582297918546518,-0.748535,0.521484,0.170532,-0.372437
1582297918562930,-0.751709,0.517639,0.169678,-0.371765
1582297918583933,-0.754761,0.51355,0.168823,-0.371643
1582297918606827,-0.757324,0.509216,0.167847,-0.372864
1582297918622770,-0.759644,0.504944,0.165955,-0.374695
1582297918643931,-0.762207,0.500732,0.164001,-0.37616
1582297918665857,-0.76416,0.496216,0.163452,-0.378357
1582297918682622,-0.765137,0.492004,0.163086,-0.381958
1582297918703745,-0.766052,0.48822,0.161987,-0.385437
1582297918726692,-0.767883,0.484375,0.160156,-0.38739
1582297918744445,-0.770508,0.480347,0.157898,-0.388123
1582297918765391,-0.772278,0.476135,0.156738,-0.390259
1582297918789324,-0.773071,0.472412,0.156067,-0.393555
1582297918802289,-0.773865,0.468811,0.155029,-0.396606
1582297918823425,-0.775085,0.465149,0.153687,-0.39917
1582297918846508,-0.776428,0.461548,0.152222,-0.401306
1582297918862337,-0.7771,0.458313,0.150879,-0.404175
1582297918884119,-0.778198,0.454773,0.149597,-0.406555
1582297918906306,-0.778625,0.4505,0.150513,-0.410095
1582297918924075,-0.779663,0.446533,0.150757,-0.412415
1582297918944100,-0.780334,0.442566,0.151001,-0.415283
1582297918965989,-0.780762,0.438538,0.15094,-0.418701
1582297918983889,-0.781128,0.434021,0.149841,-0.423096
1582297919003901,-0.781128,0.428223,0.148499,-0.429504
1582297919026734,-0.781494,0.420959,0.146729,-0.436584
1582297919044207,-0.782898,0.413147,0.142883,-0.442749
1582297919065337,-0.784607,0.404724,0.137878,-0.449036
1582297919086530,-0.786621,0.395569,0.133057,-0.455078
1582297919103490,-0.78894,0.385132,0.128845,-0.461243
1582297919123912,-0.791321,0.373535,0.123657,-0.468018
1582297919146436,-0.794312,0.361633,0.117065,-0.473999
1582297919164329,-0.797729,0.349792,0.110901,-0.478577
1582297919183742,-0.807129,0.338623,0.105469,-0.471985
