timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1582294040653659,0,-1,-1,-2,-4,-3,-1,0
1582294040653659,-4,-2,-2,0,2,3,-1,-6
1582294040670139,0,-3,-1,-1,-8,-2,-3,-1
1582294040670139,0,-1,-1,-3,-3,-1,0,0
1582294040671082,-1,-2,-2,-1,3,0,0,-1
1582294040671082,2,1,0,-1,-4,-3,-2,1
1582294040700156,-3,-2,-1,-1,0,0,-1,-1
1582294040700156,0,-3,-2,0,0,0,-3,0
1582294040701002,1,2,-1,-1,-1,-3,-1,0
1582294040701002,0,0,-2,0,-1,1,-2,0
1582294040707017,-2,0,0,2,1,-2,-1,-2
1582294040707017,-1,-2,-2,1,0,-2,-2,-1
1582294040713246,2,1,-2,-1,-4,-2,-1,0
1582294040713246,-1,-2,0,0,2,-1,-2,0
1582294040730127,1,-2,-1,-1,2,0,0,-2
1582294040730127,-1,0,-1,-2,-4,0,-1,-2
1582294040731544,-2,-1,-1,-2,-9,-2,-1,0
1582294040731544,1,-1,0,1,12,1,-2,0
1582294040752027,-4,-2,-1,1,-2,-1,-2,-2
1582294040752027,0,0,0,-1,-1,-1,-1,1
1582294040753860,-1,-1,-2,-2,-5,-3,-3,-2
1582294040753860,-1,0,-2,-3,-5,-2,1,0
1582294040766053,-1,0,0,0,1,-3,-2,-2
1582294040766053,0,-2,-3,0,-5,-2,-1,0
1582294040774809,-1,-2,-1,-1,3,1,0,0
1582294040774809,0,-1,-2,-2,-3,-1,-2,0
1582294040789968,0,-1,-1,-1,1,-4,-1,0
1582294040789968,-1,-2,-2,0,0,0,-1,-1
1582294040791758,-1,-2,-1,0,2,-1,1,0
1582294040791758,-1,0,0,-4,-11,-5,-2,-1
1582294040812839,0,-1,0,1,13,7,0,2
1582294040812839,1,-1,-1,-1,-1,-2,-2,0
1582294040813997,-1,-3,0,-1,0,-1,-1,-1
1582294040813997,0,-1,-2,-1,1,0,-3,-1
1582294040825862,-2,-1,-2,-2,-8,-3,0,-1
1582294040825862,-2,0,0,-1,0,-1,-1,-1
1582294040834933,0,0,-1,0,4,0,-1,0
1582294040834933,0,-2,-1,-2,-4,0,0,0
1582294040850168,0,0,-1,-1,-2,-1,-3,-3
1582294040850168,-2,-2,-2,-2,1,-1,-1,-2
1582294040851606,-1,-1,-1,-2,-3,-3,-1,-1
1582294040851606,0,-1,-2,-1,2,1,0,0
1582294040872732,1,-2,-2,-2,-1,0,0,0
1582294040872732,-1,0,-1,-1,-10,-6,-2,-1
1582294040874086,-1,-1,0,2,12,8,1,-1
1582294040874086,-1,-1,-1,1,0,0,1,-1
1582294040885752,0,-2,-1,-3,-5,-3,0,-1
1582294040885752,-2,-2,-2,-1,-2,-2,0,-3
1582294040894689,-3,0,0,-1,-8,-5,-3,0
1582294040894689,0,-1,0,1,1,1,-1,-1
1582294040909990,-1,-1,-2,0,-1,-1,-1,-3
1582294040909990,-1,0,-1,1,0,1,1,-1
1582294040911439,0,-2,-2,-4,0,-1,-2,-1
1582294040911439,0,-1,-4,0,-12,-4,-2,0
1582294040932595,-3,1,0,2,14,6,0,1
1582294040932595,-1,0,0,0,-1,1,0,1
1582294040934377,-1,-1,0,-1,-1,-2,-2,-1
1582294040934377,-2,0,-1,-3,1,-2,-2,-1
1582294040946350,0,0,-2,-3,-10,-4,1,0
1582294040946350,-2,0,-1,0,2,-2,-1,-1
1582294040955324,1,-1,-2,-1,3,2,-2,-1
1582294040955324,0,-3,-1,0,-3,-2,0,0
1582294040969516,-1,0,0,0,-4,-2,-1,1
1582294040969516,-1,-1,0,-1,4,-1,0,0
1582294040976267,-1,-1,-1,-1,-5,-5,0,-3
1582294040976267,-1,0,-1,0,3,1,-3,-1
1582294040992371,-2,-1,-2,-1,-1,-2,0,-2
1582294040992371,-1,-2,-3,-3,-14,-6,-1,0
1582294040994222,-2,-1,-1,3,15,5,0,0
1582294040994222,0,-1,0,0,-3,-1,0,-2
1582294041006248,0,-2,-1,-1,0,-1,-3,-1
1582294041006248,1,-1,1,-3,-6,-2,-2,-2
1582294041015222,-1,-1,-1,-2,-5,-2,1,1
1582294041015222,-2,-1,0,0,4,0,-2,-2
1582294041030166,0,-1,-1,-1,-3,-2,-3,-1
1582294041030166,-1,-1,-2,-2,3,1,-1,-2
1582294041031293,-1,-1,1,-2,-4,-2,-1,-2
1582294041031293,-1,-1,-1,0,1,-1,0,0
1582294041052251,2,-3,1,1,-6,-1,0,-2
1582294041052251,-2,-1,-2,1,4,1,-2,-2
1582294041054272,-1,-2,0,-1,-2,-2,-1,0
1582294041054272,-1,0,0,-2,-2,-2,0,0
1582294041066197,-2,0,-3,-2,-12,-4,-1,-2
1582294041066197,-1,-3,0,0,16,8,1,0
1582294041075005,-1,-1,-1,0,-4,-2,-1,0
1582294041075005,0,0,-1,-1,-2,-1,-1,-1
1582294041090169,-2,-1,-1,-1,2,-1,-1,0
1582294041090169,-1,0,-2,-1,-5,-2,-3,0
1582294041091517,-2,0,-2,0,-4,-3,-2,-1
1582294041091517,-1,-2,-1,-1,3,-1,0,0
1582294041112083,-1,-1,-1,0,0,-2,0,-1
1582294041112083,2,-1,0,-3,-3,-2,-1,-1
1582294041113944,1,-1,-2,0,0,1,-1,-1
1582294041113944,-1,-3,-1,-1,-2,-2,-1,-1
1582294041135326,0,0,0,-1,2,0,-2,-1
1582294041135326,-1,0,-1,1,0,-2,0,0
1582294041136834,0,0,-1,-2,-2,-1,-2,-1
1582294041136834,1,-1,-1,-2,-1,0,0,-2
1582294041149954,0,0,-1,-1,-1,0,-2,-1
1582294041149954,0,-2,0,-1,-1,-2,-2,-1
1582294041151801,0,0,-2,-2,-3,-2,-2,0
1582294041151801,-2,0,-1,-2,-1,0,-1,0
1582294041172795,-1,-2,-1,-2,-12,-5,-1,0
1582294041172795,-2,-2,0,4,15,6,0,-1
1582294041174111,3,1,0,-2,-4,-3,-1,3
1582294041174111,0,-2,0,-2,-1,0,-3,-2
1582294041195184,0,-2,-3,-2,2,-1,2,0
1582294041195184,-2,-1,-3,-3,-10,-2,0,-2
1582294041196674,-1,-2,-1,-1,-3,-1,-1,-3
1582294041196674,-1,1,-2,0,2,0,-2,1
1582294041209833,-2,0,-1,-1,-1,-1,0,-1
1582294041209833,-1,0,-1,0,-5,-3,1,-1
1582294041211851,-1,-1,1,0,2,2,0,-3
1582294041211851,-5,-3,-1,0,-2,0,1,-4
1582294041232786,1,-1,-1,-1,3,1,-1,0
1582294041232786,-1,-1,1,-1,-3,-2,-2,1
1582294041233957,-1,-1,-2,0,-1,2,-1,-3
1582294041233957,2,1,0,0,-1,-2,1,0
1582294041255519,0,-1,-1,-3,2,0,-1,1
1582294041255519,0,-2,-1,-1,2,-2,-2,-1
1582294041256517,0,0,-2,-2,-17,-6,-3,0
1582294041256517,1,0,0,1,19,6,-1,-1
1582294041269685,-2,-2,-1,-1,-1,-1,-1,0
1582294041269685,-1,-2,-2,-2,-5,-3,-2,-1
1582294041271665,-1,-3,-2,-1,0,-2,-1,-2
1582294041271665,-2,0,0,0,-7,-3,-1,-2
1582294041292764,-2,-1,0,-1,0,-2,0,-2
1582294041292764,-1,0,1,-1,-1,-1,0,0
1582294041294853,-1,0,-2,-2,0,-1,-2,1
1582294041294853,-2,-1,-2,-1,-3,-3,-1,1
1582294041315406,-1,2,-2,-1,-1,-1,0,-1
1582294041315406,-1,-2,-1,0,-5,-3,-2,-1
1582294041316614,-2,-1,-1,0,5,1,0,0
1582294041316614,1,0,-1,-4,-14,-7,0,0
1582294041329380,-2,-1,-1,1,13,6,-1,-1
1582294041329380,-1,1,-2,-1,-1,0,1,-2
1582294041336301,-1,-1,-1,0,1,-1,0,-2
1582294041336301,-1,0,0,-3,0,-1,-1,-3
1582294041352268,-1,-3,0,-2,-8,-3,0,0
1582294041352268,-2,-1,-2,-1,-2,-1,0,-1
1582294041354257,-2,-2,-2,1,5,-1,-1,-2
1582294041354257,0,-1,-2,0,-5,-1,-2,-2
1582294041375385,0,-3,-1,-1,-1,-1,-2,-1
1582294041375385,0,-1,-1,-1,2,1,-1,-2
1582294041376461,-1,-2,-1,-1,-4,-2,0,-1
1582294041376461,-2,-2,-2,0,-2,0,-1,1
1582294041389589,-2,-2,-1,0,-1,-2,-1,-1
1582294041389589,-1,0,0,-2,1,-1,-2,-1
1582294041396358,-1,0,-2,-2,-1,1,-1,-2
1582294041396358,-1,-2,-3,-2,-9,-4,-1,-1
1582294041412321,-1,0,-1,1,14,7,0,0
1582294041412321,-1,-2,0,0,-4,-2,0,0
1582294041414099,-1,-3,0,0,-2,-1,1,-1
1582294041414099,1,0,1,-1,1,1,-1,0
1582294041435317,-2,-1,0,-4,-10,-5,-2,-1
1582294041435317,-1,-1,-2,-1,-1,0,-1,0
1582294041436048,-1,0,-1,-1,3,2,1,0
1582294041436048,-1,-1,-1,2,-1,-1,-1,-2
1582294041449476,0,-1,-1,1,-4,-1,-1,-1
1582294041449476,-2,0,-1,-1,0,0,-1,-2
1582294041456021,-1,-2,-1,-1,-3,-2,-2,1
1582294041456021,0,-2,-1,-1,2,3,0,-2
1582294041472464,-1,1,-2,-1,-2,-3,0,0
1582294041472464,-2,-1,0,-2,0,-2,-1,1
1582294041473934,0,1,-1,1,-1,-1,-1,-1
1582294041473934,-1,-1,0,0,0,-1,-2,0
1582294041495125,1,-1,0,0,-1,0,-1,-2
1582294041495125,0,-1,0,-2,-2,0,-1,-1
1582294041496296,-2,0,0,-2,-3,1,-1,-1
1582294041496296,-1,1,-1,-1,3,-1,0,-2
1582294041509043,0,-2,-2,-1,-2,-3,-2,-1
1582294041509043,-1,-1,-3,0,-2,0,0,-1
1582294041515976,0,0,-1,-1,1,-1,-2,-3
1582294041515976,0,-1,-2,-1,2,0,-2,-1
1582294041532976,-2,0,-1,-3,-18,-6,-1,-1
1582294041532976,-1,-3,-1,3,16,5,0,-1
1582294041539759,0,0,-1,-1,-2,-3,0,0
1582294041539759,-1,-1,-1,0,-1,-2,-1,-1
1582294041554925,-1,-1,-1,-3,-2,-4,-1,0
1582294041554925,0,0,0,0,-6,-3,-2,-2
1582294041556711,-1,-2,-2,-1,-1,1,-1,1
1582294041556711,0,1,0,-2,0,-1,0,-2
1582294041577696,1,0,-1,0,1,0,-2,0
1582294041577696,-1,0,-1,-2,-3,-3,1,-1
1582294041578711,0,-1,-1,-1,2,1,1,-2
1582294041578711,-1,0,-2,1,-4,-1,0,-2
1582294041592888,-3,-1,-2,0,3,1,0,1
1582294041592888,1,-2,-1,-1,-3,-1,-2,1
1582294041593616,-1,-4,-1,-1,-4,-1,-2,-3
1582294041593616,-1,-2,-1,-2,1,-1,-1,-1
1582294041614755,-1,-1,0,1,1,0,1,-2
1582294041614755,-1,-1,-1,0,-4,-3,0,0
1582294041616561,-1,-2,-2,-2,-1,-3,1,1
1582294041616561,0,-1,-1,-1,-2,-1,-1,0
1582294041629733,-2,0,0,0,1,1,1,-1
1582294041629733,0,-1,-1,-1,-3,-1,0,-1
1582294041635556,0,0,-2,-1,1,0,-3,-1
1582294041635556,-1,-2,-1,-2,-9,-3,-3,1
1582294041652466,-1,0,-1,1,10,5,1,-2
1582294041652466,-2,-1,-2,1,-1,0,0,-1
1582294041653569,-1,0,-1,-2,-4,-1,-1,1
1582294041653569,-1,0,0,-1,1,0,0,-1
1582294041674868,0,0,-1,-2,-7,-3,-2,-2
1582294041674868,0,-1,1,-2,-3,-3,-2,-2
1582294041676393,1,0,0,0,2,2,0,-2
1582294041676393,-2,-1,-1,-2,-2,-1,-1,0
1582294041688358,-1,-1,0,-1,-2,-1,-1,-1
1582294041688358,-2,0,-2,0,0,-1,0,1
1582294041697337,0,0,-2,1,-4,-2,-3,-1
1582294041697337,1,-2,1,-1,1,-1,-1,0
1582294041712439,-1,0,-1,-1,-1,-1,-1,0
1582294041712439,-2,-1,0,-3,-1,-1,-1,0
1582294041714296,-2,-1,-1,-2,-3,-2,-1,0
1582294041714296,-1,1,-1,0,1,1,1,-2
1582294041735244,0,-3,-3,-2,-6,-3,-1,-1
1582294041735244,0,-1,-1,-1,0,2,-1,-1
1582294041736233,-1,0,0,2,3,1,-2,-1
1582294041736233,-2,-2,-1,0,-1,-1,0,0
1582294041748424,-1,-2,-2,-2,0,-2,0,-1
1582294041748424,0,1,-1,-3,-5,-2,-2,0
1582294041757244,0,-1,-2,-1,-1,-1,-1,1
1582294041757244,0,0,-2,0,4,2,-1,0
1582294041772276,0,0,-1,-1,-3,-1,-3,-2
1582294041772276,-1,0,0,1,0,0,-1,-1
1582294041774129,0,-1,-1,-2,0,-3,0,-1
1582294041774129,0,-2,-1,0,-1,-4,0,0
1582294041795284,-1,-2,-1,-1,0,0,0,1
1582294041795284,-1,-2,-2,0,-1,-1,0,-1
1582294041796633,-1,-1,0,-3,-7,-3,-3,-2
1582294041796633,0,1,0,1,7,4,2,0
1582294041808603,0,0,1,1,2,0,2,-2
1582294041808603,0,-2,0,-1,-1,-3,0,0
1582294041817148,-1,0,-2,-2,-1,-1,-1,-1
1582294041817148,0,-1,-1,-1,-8,-3,-3,-1
1582294041832188,0,0,0,1,0,-2,-1,0
1582294041832188,-1,-1,-2,0,2,-1,-2,-1
1582294041833971,-1,-2,0,0,-2,-2,1,-2
1582294041833971,-1,-1,-1,-1,0,0,0,0
1582294041855261,-2,-2,0,-1,1,0,-2,0
1582294041855261,-2,0,-2,-1,-4,-3,0,-1
1582294041855913,-2,0,1,0,0,0,-2,0
1582294041855913,-2,-1,-1,-1,-1,-1,-2,-1
1582294041868887,0,-1,-2,-2,0,-2,-2,-1
1582294041868887,-1,-2,0,-1,-4,0,-2,-3
1582294041877852,-2,0,-2,-1,2,0,-1,-1
1582294041877852,-2,-2,-1,-1,-14,-6,-2,-1
1582294041892013,-1,0,-2,1,16,5,0,0
1582294041892013,-1,-2,-3,-1,-2,-2,0,-1
1582294041893815,-1,-1,0,-2,0,1,1,0
1582294041893815,0,0,0,-1,-3,-2,-3,-2
1582294041915264,-3,-2,-2,-2,-7,-5,1,-1
1582294041915264,0,-1,-1,0,2,0,1,-2
1582294041916754,-1,1,-2,-1,0,-1,0,-2
1582294041916754,0,0,-2,-1,1,0,0,0
1582294041928903,-1,0,-2,0,-6,-1,-1,0
1582294041928903,-2,-1,-1,-1,1,0,0,-1
1582294041937698,-1,-3,-1,-2,-5,-2,-1,0
1582294041937698,-1,-1,0,-1,3,0,0,-1
1582294041952662,-3,-2,0,-2,-3,-1,-3,-3
1582294041952662,-1,1,0,-2,-4,-2,-1,0
1582294041953650,2,0,1,0,-1,-1,-2,0
1582294041953650,-1,-2,-2,-2,3,-1,-1,0
1582294041974787,2,-2,-1,-1,-2,-1,-4,0
1582294041974787,0,0,-2,-2,-1,1,-2,-3
1582294041976587,-1,-1,-2,-2,0,-1,0,0
1582294041976587,-1,-2,0,0,1,2,-2,-1
1582294041988598,-2,-1,0,-2,-4,-3,1,-2
1582294041988598,-1,-1,-1,0,0,-2,-1,1
1582294041997588,0,-1,-1,0,0,-1,0,0
1582294041997588,-2,-1,0,-1,-1,-1,-1,-1
1582294042012695,-1,-1,0,-2,0,-1,-2,-2
1582294042012695,-2,-1,-2,-1,-14,-5,-1,0
1582294042014364,1,0,-1,2,17,7,0,0
1582294042014364,0,0,-2,-1,-3,-2,-2,0
1582294042034656,-1,-1,0,-1,-3,-2,1,-1
1582294042034656,-1,-1,-1,0,0,-1,-1,-1
1582294042036434,-2,-2,-2,-3,-8,-4,-2,-2
1582294042036434,-2,-2,-2,0,-2,0,-1,0
1582294042056373,0,0,-2,0,2,1,0,-1
1582294042056373,-1,0,-1,-2,0,-1,-1,-2
1582294042057678,-2,0,1,0,-3,0,1,-1
1582294042057678,-2,-1,1,-1,-3,0,0,-3
1582294042071378,-3,-2,-1,0,1,4,0,-1
1582294042071378,-1,-2,0,1,4,0,-1,1
1582294042072517,-3,-2,0,1,-4,-1,0,-3
1582294042072517,-1,-1,-2,-2,2,-2,-1,0
1582294042094425,-1,-1,-2,-1,-8,-4,-1,0
1582294042094425,0,0,-1,-1,0,1,-1,-3
1582294042095271,0,0,-1,0,1,1,-2,-1
1582294042095271,-1,-2,-1,-1,-5,-3,0,-1
1582294042124308,-2,-1,-1,-1,1,0,1,0
1582294042124308,0,-1,0,-2,2,0,-1,1
1582294042133371,-1,-2,-2,-1,-13,-3,0,1
1582294042133371,-1,-1,0,2,13,4,1,-1
1582294042134365,0,-1,0,1,-5,-2,-3,-1
1582294042134365,-2,-1,-2,0,2,1,1,0
1582294042135174,0,-1,0,-3,-7,-3,-1,1
1582294042135174,-1,-1,-1,-1,-2,-1,-2,-2
1582294042154117,0,0,0,-2,1,1,-1,0
1582294042154117,1,-2,0,-1,-5,-2,-2,0
1582294042155110,0,-1,-2,-1,1,-1,-1,-2
1582294042155110,0,0,1,-2,-3,-1,0,0
1582294042177262,-1,-2,-2,-1,-1,-2,-1,-1
1582294042177262,0,-2,0,-1,-2,-2,-1,-1
1582294042184243,-1,-1,-1,0,0,0,0,0
1582294042184243,1,-1,-2,0,1,-1,0,-2
1582294042192059,-3,-3,-1,-2,-3,-1,-2,-2
1582294042192059,-4,0,-2,-2,1,0,-3,-1
1582294042192059,0,0,0,-2,-9,-3,0,-1
1582294042192059,-1,-1,-1,2,10,2,1,-1
1582294042214194,0,-1,-3,0,-4,-1,0,-1
1582294042214194,-1,0,-1,0,1,-2,-1,-1
1582294042215017,-1,0,-3,-2,-2,-3,-2,-1
1582294042215017,-1,-1,-2,-3,-5,-2,-2,-1
1582294042236916,-1,-1,1,2,2,0,1,0
1582294042236916,-1,-1,0,0,-2,0,-2,-1
1582294042236916,-1,0,-1,0,2,1,-3,-1
1582294042236916,-2,-1,-2,-2,-4,-1,-2,0
1582294042252849,1,-1,-1,-1,0,-1,-1,-1
1582294042252849,0,-2,0,-1,-5,0,0,-2
1582294042253846,0,-1,0,0,2,1,-1,-2
1582294042253846,-1,-2,-2,0,-1,0,-1,0
1582294042274319,0,-1,-2,-2,-4,-3,-3,0
1582294042274319,1,0,-2,0,-1,0,-1,0
1582294042274805,0,0,-1,-2,3,-2,-2,-1
1582294042274805,-2,-1,-1,-3,-11,-5,0,-2
1582294042296946,-1,-1,0,1,7,6,2,-1
1582294042296946,0,-1,0,-1,2,-1,-2,-1
1582294042297729,0,-1,-1,0,-1,-2,-2,0
1582294042297729,-1,1,-1,-2,-2,0,-1,-1
1582294042312873,-1,0,0,-3,-6,-3,-1,-2
1582294042312873,0,-3,-2,-2,-2,0,-1,0
1582294042313875,-2,-1,-2,0,4,1,0,-1
1582294042313875,-1,0,-1,0,-4,-3,-1,-2
1582294042334704,-2,-2,-1,-2,0,-1,0,-2
1582294042334704,0,-1,0,1,0,0,-1,-1
1582294042334704,-1,-1,-1,-1,0,-3,0,1
1582294042334704,0,1,-2,0,0,-1,-1,0
1582294042357049,0,0,-1,-1,0,-2,-2,-1
1582294042357049,-3,-2,0,-1,2,1,-2,-1
1582294042357570,-2,-1,-2,-2,-4,-2,-1,-3
1582294042357570,0,-1,0,-1,0,-1,0,0
1582294042371576,-2,1,0,0,-1,-3,0,-1
1582294042371576,0,-1,-1,0,-2,-1,0,-1
1582294042372530,-1,0,0,-2,0,-2,-1,-1
1582294042372530,-3,0,1,0,-7,-1,0,-2
1582294042402687,0,1,-1,1,7,0,-3,0
1582294042402687,-1,-1,0,-1,-3,-4,-2,-1
1582294042403447,-1,-1,-1,1,0,1,-1,0
1582294042403447,1,-3,-3,-1,-4,-1,-4,-2
1582294042416643,0,-2,0,-1,-5,-3,0,1
1582294042416643,-1,0,-1,0,1,0,0,-1
1582294042417491,0,-2,-1,-1,-1,-1,-1,0
1582294042417491,-1,-1,-1,-1,0,-1,-1,1
1582294042431592,-1,-2,-2,-3,-3,1,-2,-1
1582294042431592,-2,-1,-1,0,-1,-1,0,0
1582294042432413,-1,-1,0,-1,-2,-2,0,-1
1582294042432413,0,-2,-1,0,1,0,2,3
1582294042462342,0,-1,-3,-1,-1,0,0,-1
1582294042462342,0,-2,0,-4,-3,-2,-1,0
1582294042463292,2,1,-2,-1,1,0,-2,-3
1582294042463292,-1,0,0,0,2,1,-3,-2
1582294042476578,-2,-1,-1,-1,-3,-2,0,-3
1582294042476578,-2,-1,-5,-2,1,0,0,-2
1582294042477251,-1,-1,1,1,0,2,-1,-1
1582294042477251,-1,-3,-1,-3,1,0,0,1
1582294042491362,1,0,-2,-1,-3,-3,-1,-1
1582294042491362,-1,-1,-3,1,-1,0,0,-1
1582294042492446,-2,-1,-1,-1,1,0,-1,-1
1582294042492446,-2,-1,0,0,0,-2,0,0
1582294042514305,0,-1,1,-1,-1,1,-2,0
1582294042514305,-1,0,-1,0,0,0,-2,-1
1582294042515219,0,0,0,-2,-3,0,0,-2
1582294042515219,0,-1,-1,-3,-3,-2,-3,-2
1582294042536092,0,-2,-1,0,-5,0,0,0
1582294042536092,1,-1,1,1,8,2,0,0
1582294042537269,-2,-2,-2,-2,-4,-2,-2,1
1582294042537269,-2,-1,-1,0,3,-1,-2,-1
1582294042552061,-1,0,-1,-2,-4,-3,-2,-2
1582294042552061,-1,0,0,-2,-4,-1,-1,0
1582294042552581,0,0,-2,-1,3,0,-2,1
1582294042552581,-1,-1,-1,-1,-4,-2,-1,-1
1582294042574516,-1,-3,-3,0,0,-1,-1,0
1582294042574516,-1,-1,0,-1,-3,-2,-1,-2
1582294042575001,-1,-3,-2,-3,0,0,1,0
1582294042575001,-3,-2,-1,-2,1,1,0,-1
1582294042597466,-3,-1,-2,0,0,-2,1,-1
1582294042597466,-1,-2,-1,-2,0,0,0,-1
1582294042597931,-1,-1,-2,0,-2,-2,-3,-1
1582294042597931,1,-1,-1,0,1,-1,-1,-1
1582294042611435,-1,-2,1,-1,2,0,0,0
1582294042611435,0,-1,-1,-3,-3,-4,-2,-2
1582294042618917,0,0,-1,-1,-11,-4,0,-1
1582294042618917,-2,-1,0,2,12,4,0,0
1582294042642806,-2,-1,-2,-2,-2,-2,-1,0
1582294042642806,-2,-1,-2,-2,-1,0,-3,-1
1582294042642992,-1,-2,-1,-1,-3,-2,0,-1
1582294042642992,-1,-1,-3,-2,-3,-3,-2,-1
1582294042656767,-2,-1,0,-1,0,0,-2,-1
1582294042656767,1,2,-1,-1,-6,-2,-1,-1
1582294042657995,-1,-2,0,0,2,0,-2,0
1582294042657995,0,0,1,-2,-4,-2,0,0
1582294042671973,0,-1,-2,-1,2,1,-1,0
1582294042671973,0,-1,-2,-1,-4,-1,1,1
1582294042672725,0,-2,-1,0,1,-1,0,-1
1582294042672725,0,-2,-1,0,-1,-1,0,0
1582294042693816,1,-1,-2,-1,-4,-2,0,0
1582294042693816,-1,0,0,-1,0,0,-1,-1
1582294042694931,-1,0,0,0,0,-1,-1,-3
1582294042694931,0,-1,-2,0,-4,0,-3,0
1582294042717790,1,-1,-1,-1,0,-1,-1,0
1582294042717790,-3,-2,-3,1,-1,-1,-1,0
1582294042717790,0,0,-2,0,1,-1,-2,0
1582294042717790,-1,0,-2,-1,-3,-2,-2,-1
1582294042730796,1,-1,0,0,0,-1,-1,-1
1582294042730796,-1,0,0,1,1,0,-1,-1
1582294042739752,-1,-1,1,-1,-1,-1,1,-1
1582294042739752,-1,-2,-1,-1,-2,-1,0,0
1582294042754576,0,0,-1,0,-1,-2,-1,-1
1582294042754576,-1,-1,-3,-2,-2,-2,-1,0
1582294042754837,2,-1,-1,-1,0,1,-2,-2
1582294042754837,-1,0,1,-1,-3,-1,1,-1
1582294042777673,-2,0,0,-1,-1,-1,-1,-2
1582294042777673,0,-2,-1,-2,-2,-1,0,-2
1582294042778469,-2,-1,-1,-1,-1,1,-1,1
1582294042778469,-1,-1,-1,-3,1,0,-1,0
1582294042791472,-2,-1,0,-2,0,1,0,-1
1582294042791472,-1,0,-2,-2,0,-1,-1,-1
1582294042800601,-1,-2,-3,-2,0,0,1,-2
1582294042800601,0,0,-1,1,-2,-1,-1,-4
1582294042814559,-1,-1,-1,1,-3,0,-1,-2
1582294042814559,0,-1,-2,-1,-1,0,0,2
1582294042814865,-1,-3,0,-1,0,-1,0,-3
1582294042814865,0,0,-1,-2,-1,0,-2,0
1582294042837350,0,-3,-1,0,0,-1,1,0
1582294042837350,-1,-2,-1,-1,-3,-1,-1,0
1582294042838284,-1,-1,1,1,-1,-1,0,-1
1582294042838284,-1,0,0,-1,-1,0,0,0
1582294042851422,-1,0,-1,-2,-2,-2,0,2
1582294042851422,0,-1,0,-1,1,-2,-1,-3
1582294042859516,0,-1,-2,-1,-1,-1,-1,0
1582294042859516,-2,-3,-2,-2,0,0,0,0
1582294042874399,0,-1,-1,-1,-1,-2,-3,-2
1582294042874399,-2,-1,-2,-1,-2,-1,1,0
1582294042875185,0,-3,-3,-1,-1,0,0,0
1582294042875185,0,-1,-2,-1,0,-1,-1,-1
1582294042898326,0,-1,-2,-1,0,0,0,-1
1582294042898326,1,0,0,0,0,-1,0,-2
1582294042898326,-3,1,-2,0,-1,-1,-1,-1
1582294042898326,-2,-1,-2,-1,-1,0,-3,-1
1582294042911327,-2,-3,-1,-1,0,-1,-1,-2
1582294042911327,0,0,0,-1,-1,0,-2,2
1582294042919262,-1,-1,-1,-2,-1,-1,0,-1
1582294042919262,-1,0,1,2,-3,-1,-1,-1
1582294042934168,0,0,-2,-1,-1,-1,-2,-1
1582294042934168,-1,0,-1,-1,-1,-2,1,0
1582294042935093,0,-1,-2,-1,-3,-1,-1,-1
1582294042935093,-1,-4,-1,-2,-1,-2,0,-1
1582294042958170,-1,0,0,-2,0,0,0,0
1582294042958170,-1,-1,-1,-1,1,-1,0,1
1582294042958960,1,1,0,0,0,-1,-1,-1
1582294042958960,1,0,0,-1,0,-1,0,-1
1582294042971333,-1,-1,0,-1,-1,1,0,-3
1582294042971333,-2,-2,-2,-1,-2,-1,-1,-1
1582294042979240,-2,0,-2,-1,-1,-1,-3,0
1582294042979240,-2,-2,-1,-1,-1,-1,0,-1
1582294042994062,-2,-1,0,-1,-1,-4,-1,-1
1582294042994062,-1,1,0,-1,0,1,0,0
1582294042995268,0,-2,-2,-3,-2,-1,0,-1
1582294042995268,0,-1,-1,-2,0,-2,-2,-1
1582294043018193,-1,-1,-1,0,0,0,0,1
1582294043018193,-2,-1,-1,1,-1,-2,-2,-2
1582294043018193,0,-2,-1,0,-1,-2,1,-1
1582294043018193,-3,0,0,0,1,1,-1,0
1582294043030968,-2,-1,-1,-2,0,-1,0,-1
1582294043030968,1,-1,-2,-3,-1,-1,-1,-1
1582294043039769,0,0,0,-1,-1,-1,-2,0
1582294043039769,0,-1,-2,0,-2,-1,-2,0
1582294043053936,-1,1,-1,-1,0,1,-1,0
1582294043053936,-2,-1,1,-1,-2,0,-3,-2
1582294043054706,-1,-1,0,-1,-1,-1,-3,-2
1582294043054706,-2,-1,-1,-2,-2,-1,1,-2
1582294043078065,0,-1,-2,-1,-2,0,-1,2
1582294043078065,-1,0,0,-3,-1,-2,-1,-1
1582294043078065,-1,1,-2,-1,0,1,0,0
1582294043078065,-1,0,0,0,-2,-1,-2,1
1582294043099717,-1,-2,-1,-1,-1,-2,-1,0
1582294043099717,-1,0,-2,-1,-2,-1,0,0
1582294043100583,0,-1,2,1,-1,-2,-2,-1
1582294043100583,0,-1,0,0,0,0,1,-2
1582294043114698,-2,-2,0,-1,-3,0,1,-2
1582294043114698,1,-2,-1,0,1,0,0,-1
1582294043114698,-2,0,0,-2,-2,0,0,1
1582294043114698,-2,-1,-3,-2,-2,0,-1,-1
1582294043137625,-1,0,-2,0,0,-2,-1,-1
1582294043137625,0,-3,-2,-2,-1,0,-1,-1
1582294043138480,0,-1,-1,-1,-1,-2,-1,-1
1582294043138480,1,-2,1,0,-2,-1,-1,-1
